baseline_level,merchant,provider,payment_method,country,weekday,hour,attempts,approvals,declines,approval_rate,average_amount,is_reliable
L2_NO_MERCHANT,,Adyen,card,CO,4,20,92,88,4,0.9565,121967.2,True
L2_NO_MERCHANT,,Adyen,card,CO,4,21,49,44,5,0.898,124917.2,True
L2_NO_MERCHANT,,Adyen,card,CO,4,22,32,30,2,0.9375,136989.83,True
L2_NO_MERCHANT,,Adyen,card,CO,4,23,18,15,3,0.8333,132649.92,False
L2_NO_MERCHANT,,Adyen,card,CO,5,0,18,17,1,0.9444,144483.25,False
L2_NO_MERCHANT,,Adyen,card,CO,5,1,14,14,0,1.0,143272.45,False
L2_NO_MERCHANT,,Adyen,card,CO,5,2,13,13,0,1.0,106188.34,False
L2_NO_MERCHANT,,Adyen,card,CO,5,3,6,6,0,1.0,155622.48,False
L2_NO_MERCHANT,,Adyen,card,CO,5,4,6,6,0,1.0,145717.54,False
L2_NO_MERCHANT,,Adyen,card,CO,5,5,17,16,1,0.9412,91881.17,False
L2_NO_MERCHANT,,Adyen,card,CO,5,6,34,32,2,0.9412,118527.5,True
L2_NO_MERCHANT,,Adyen,card,CO,5,7,83,78,5,0.9398,112316.78,True
L2_NO_MERCHANT,,Adyen,card,CO,5,8,121,109,12,0.9008,123982.48,True
L2_NO_MERCHANT,,Adyen,card,CO,5,9,164,155,9,0.9451,118705.6,True
L2_NO_MERCHANT,,Adyen,card,CO,5,10,347,311,36,0.8963,121928.87,True
L2_NO_MERCHANT,,Adyen,card,CO,5,11,171,161,10,0.9415,125806.12,True
L2_NO_MERCHANT,,Adyen,card,CO,5,12,214,200,14,0.9346,114254.28,True
L2_NO_MERCHANT,,Adyen,card,CO,5,13,195,180,15,0.9231,121341.54,True
L2_NO_MERCHANT,,Adyen,card,CO,5,14,169,147,22,0.8698,126030.69,True
L2_NO_MERCHANT,,Adyen,card,CO,5,15,184,171,13,0.9293,112429.17,True
L2_NO_MERCHANT,,Adyen,card,CO,5,16,135,124,11,0.9185,122750.28,True
L2_NO_MERCHANT,,Adyen,card,CO,5,17,143,129,14,0.9021,117039.17,True
L2_NO_MERCHANT,,Adyen,card,CO,5,18,119,109,10,0.916,114107.58,True
L2_NO_MERCHANT,,Adyen,card,CO,5,19,128,114,14,0.8906,113447.8,True
L2_NO_MERCHANT,,Adyen,card,CO,5,20,82,75,7,0.9146,129248.56,True
L2_NO_MERCHANT,,Adyen,card,CO,5,21,60,58,2,0.9667,130362.66,True
L2_NO_MERCHANT,,Adyen,card,CO,5,22,47,44,3,0.9362,112284.55,True
L2_NO_MERCHANT,,Adyen,card,CO,5,23,21,19,2,0.9048,136267.19,False
L2_NO_MERCHANT,,Adyen,card,CO,6,0,23,22,1,0.9565,141133.36,False
L2_NO_MERCHANT,,Adyen,card,CO,6,1,6,6,0,1.0,105567.22,False
L2_NO_MERCHANT,,Adyen,card,CO,6,2,7,7,0,1.0,120746.58,False
L2_NO_MERCHANT,,Adyen,card,CO,6,3,4,4,0,1.0,70425.86,False
L2_NO_MERCHANT,,Adyen,card,CO,6,4,10,8,2,0.8,98011.52,False
L2_NO_MERCHANT,,Adyen,card,CO,6,5,13,10,3,0.7692,133350.21,False
L2_NO_MERCHANT,,Adyen,card,CO,6,6,30,24,6,0.8,110491.17,True
L2_NO_MERCHANT,,Adyen,card,CO,6,7,88,79,9,0.8977,127199.64,True
L2_NO_MERCHANT,,Adyen,card,CO,6,8,114,108,6,0.9474,127153.26,True
L2_NO_MERCHANT,,Adyen,card,CO,6,9,134,114,20,0.8507,127103.61,True
L2_NO_MERCHANT,,Adyen,card,CO,6,10,165,148,17,0.897,121341.35,True
L2_NO_MERCHANT,,Adyen,card,CO,6,11,180,162,18,0.9,119731.71,True
L2_NO_MERCHANT,,Adyen,card,CO,6,12,164,154,10,0.939,121802.1,True
L2_NO_MERCHANT,,Adyen,card,CO,6,13,163,150,13,0.9202,120529.79,True
L2_NO_MERCHANT,,Adyen,card,CO,6,14,153,141,12,0.9216,124047.16,True
L2_NO_MERCHANT,,Adyen,card,CO,6,15,169,153,16,0.9053,114687.04,True
L2_NO_MERCHANT,,Adyen,card,CO,6,16,179,163,16,0.9106,116362.36,True
L2_NO_MERCHANT,,Adyen,card,CO,6,17,154,147,7,0.9545,127425.39,True
L2_NO_MERCHANT,,Adyen,card,CO,6,18,124,104,20,0.8387,120394.85,True
L2_NO_MERCHANT,,Adyen,card,CO,6,19,117,107,10,0.9145,135130.06,True
L2_NO_MERCHANT,,Adyen,card,CO,6,20,87,75,12,0.8621,110880.05,True
L2_NO_MERCHANT,,Adyen,card,CO,6,21,44,43,1,0.9773,109516.43,True
L2_NO_MERCHANT,,Adyen,card,CO,6,22,36,34,2,0.9444,132569.76,True
L2_NO_MERCHANT,,Adyen,card,CO,6,23,21,19,2,0.9048,125016.83,False
L2_NO_MERCHANT,,Adyen,card,MX,0,0,20,20,0,1.0,932.45,False
L2_NO_MERCHANT,,Adyen,card,MX,0,1,14,14,0,1.0,939.94,False
L2_NO_MERCHANT,,Adyen,card,MX,0,2,11,10,1,0.9091,899.95,False
L2_NO_MERCHANT,,Adyen,card,MX,0,3,4,4,0,1.0,758.88,False
L2_NO_MERCHANT,,Adyen,card,MX,0,4,8,7,1,0.875,839.52,False
L2_NO_MERCHANT,,Adyen,card,MX,0,5,12,10,2,0.8333,1058.42,False
L2_NO_MERCHANT,,Adyen,card,MX,0,6,46,43,3,0.9348,928.07,True
L2_NO_MERCHANT,,Adyen,card,MX,0,7,78,72,6,0.9231,834.76,True
L2_NO_MERCHANT,,Adyen,card,MX,0,8,107,97,10,0.9065,881.45,True
L2_NO_MERCHANT,,Adyen,card,MX,0,9,148,134,14,0.9054,914.3,True
L2_NO_MERCHANT,,Adyen,card,MX,0,10,154,147,7,0.9545,819.72,True
L2_NO_MERCHANT,,Adyen,card,MX,0,11,197,182,15,0.9239,886.1,True
L2_NO_MERCHANT,,Adyen,card,MX,0,12,207,195,12,0.942,934.44,True
L2_NO_MERCHANT,,Adyen,card,MX,0,13,161,151,10,0.9379,889.47,True
L2_NO_MERCHANT,,Adyen,card,MX,0,14,176,164,12,0.9318,965.91,True
L2_NO_MERCHANT,,Adyen,card,MX,0,15,167,159,8,0.9521,884.12,True
L2_NO_MERCHANT,,Adyen,card,MX,0,16,149,140,9,0.9396,910.26,True
L2_NO_MERCHANT,,Adyen,card,MX,0,17,140,131,9,0.9357,941.87,True
L2_NO_MERCHANT,,Adyen,card,MX,0,18,129,119,10,0.9225,942.59,True
L2_NO_MERCHANT,,Adyen,card,MX,0,19,115,104,11,0.9043,860.42,True
L2_NO_MERCHANT,,Adyen,card,MX,0,20,66,62,4,0.9394,897.78,True
L2_NO_MERCHANT,,Adyen,card,MX,0,21,37,34,3,0.9189,884.55,True
L2_NO_MERCHANT,,Adyen,card,MX,0,22,21,18,3,0.8571,931.49,False
L2_NO_MERCHANT,,Adyen,card,MX,0,23,19,15,4,0.7895,933.64,False
L2_NO_MERCHANT,,Adyen,card,MX,1,0,26,24,2,0.9231,894.08,False
L2_NO_MERCHANT,,Adyen,card,MX,1,1,11,9,2,0.8182,1132.82,False
L2_NO_MERCHANT,,Adyen,card,MX,1,2,4,4,0,1.0,897.46,False
L2_NO_MERCHANT,,Adyen,card,MX,1,3,5,5,0,1.0,680.48,False
L2_NO_MERCHANT,,Adyen,card,MX,1,4,8,6,2,0.75,603.74,False
L2_NO_MERCHANT,,Adyen,card,MX,1,5,14,11,3,0.7857,1010.88,False
L2_NO_MERCHANT,,Adyen,card,MX,1,6,28,23,5,0.8214,1077.22,False
L2_NO_MERCHANT,,Adyen,card,MX,1,7,84,80,4,0.9524,963.87,True
L2_NO_MERCHANT,,Adyen,card,MX,1,8,99,91,8,0.9192,874.69,True
L2_NO_MERCHANT,,Adyen,card,MX,1,9,140,132,8,0.9429,987.79,True
L2_NO_MERCHANT,,Adyen,card,MX,1,10,252,232,20,0.9206,907.34,True
L2_NO_MERCHANT,,Adyen,card,MX,1,11,212,200,12,0.9434,934.88,True
L2_NO_MERCHANT,,Adyen,card,MX,1,12,227,208,19,0.9163,904.58,True
L2_NO_MERCHANT,,Adyen,card,MX,1,13,231,212,19,0.9177,871.67,True
L2_NO_MERCHANT,,Adyen,card,MX,1,14,201,193,8,0.9602,925.74,True
L2_NO_MERCHANT,,Adyen,card,MX,1,15,190,176,14,0.9263,852.29,True
L2_NO_MERCHANT,,Adyen,card,MX,1,16,175,165,10,0.9429,902.43,True
L2_NO_MERCHANT,,Adyen,card,MX,1,17,175,165,10,0.9429,939.19,True
L2_NO_MERCHANT,,Adyen,card,MX,1,18,147,133,14,0.9048,960.03,True
L2_NO_MERCHANT,,Adyen,card,MX,1,19,135,125,10,0.9259,927.27,True
L2_NO_MERCHANT,,Adyen,card,MX,1,20,86,77,9,0.8953,938.27,True
L2_NO_MERCHANT,,Adyen,card,MX,1,21,53,51,2,0.9623,1046.5,True
L2_NO_MERCHANT,,Adyen,card,MX,1,22,25,25,0,1.0,1025.79,False
L2_NO_MERCHANT,,Adyen,card,MX,1,23,22,19,3,0.8636,823.41,False
L2_NO_MERCHANT,,Adyen,card,MX,2,0,13,12,1,0.9231,1011.54,False
L2_NO_MERCHANT,,Adyen,card,MX,2,1,12,11,1,0.9167,949.8,False
L2_NO_MERCHANT,,Adyen,card,MX,2,2,10,10,0,1.0,1032.44,False
L2_NO_MERCHANT,,Adyen,card,MX,2,3,6,6,0,1.0,880.4,False
L2_NO_MERCHANT,,Adyen,card,MX,2,4,10,8,2,0.8,1235.13,False
L2_NO_MERCHANT,,Adyen,card,MX,2,5,20,20,0,1.0,1093.51,False
L2_NO_MERCHANT,,Adyen,card,MX,2,6,46,45,1,0.9783,783.08,True
L2_NO_MERCHANT,,Adyen,card,MX,2,7,93,85,8,0.914,966.8,True
L2_NO_MERCHANT,,Adyen,card,MX,2,8,129,120,9,0.9302,903.53,True
L2_NO_MERCHANT,,Adyen,card,MX,2,9,151,144,7,0.9536,921.33,True
L2_NO_MERCHANT,,Adyen,card,MX,2,10,189,179,10,0.9471,890.96,True
L2_NO_MERCHANT,,Adyen,card,MX,2,11,216,205,11,0.9491,946.62,True
L2_NO_MERCHANT,,Adyen,card,MX,2,12,242,226,16,0.9339,926.47,True
L2_NO_MERCHANT,,Adyen,card,MX,2,13,207,190,17,0.9179,900.16,True
L2_NO_MERCHANT,,Adyen,card,MX,2,14,202,188,14,0.9307,919.28,True
L2_NO_MERCHANT,,Adyen,card,MX,2,15,170,157,13,0.9235,902.36,True
L2_NO_MERCHANT,,Adyen,card,MX,2,16,162,152,10,0.9383,955.85,True
L2_NO_MERCHANT,,Adyen,card,MX,2,17,165,152,13,0.9212,982.81,True
L2_NO_MERCHANT,,Adyen,card,MX,2,18,165,153,12,0.9273,908.19,True
L2_NO_MERCHANT,,Adyen,card,MX,2,19,135,126,9,0.9333,926.79,True
L2_NO_MERCHANT,,Adyen,card,MX,2,20,82,77,5,0.939,923.15,True
L2_NO_MERCHANT,,Adyen,card,MX,2,21,54,50,4,0.9259,1013.57,True
L2_NO_MERCHANT,,Adyen,card,MX,2,22,28,23,5,0.8214,999.89,False
L2_NO_MERCHANT,,Adyen,card,MX,2,23,20,20,0,1.0,728.4,False
L2_NO_MERCHANT,,Adyen,card,MX,3,0,23,21,2,0.913,940.45,False
L2_NO_MERCHANT,,Adyen,card,MX,3,1,8,8,0,1.0,949.87,False
L2_NO_MERCHANT,,Adyen,card,MX,3,2,14,12,2,0.8571,840.91,False
L2_NO_MERCHANT,,Adyen,card,MX,3,3,16,14,2,0.875,893.41,False
L2_NO_MERCHANT,,Adyen,card,MX,3,4,5,5,0,1.0,1031.96,False
L2_NO_MERCHANT,,Adyen,card,MX,3,5,16,14,2,0.875,697.51,False
L2_NO_MERCHANT,,Adyen,card,MX,3,6,44,42,2,0.9545,820.47,True
L2_NO_MERCHANT,,Adyen,card,MX,3,7,84,78,6,0.9286,809.4,True
L2_NO_MERCHANT,,Adyen,card,MX,3,8,126,114,12,0.9048,910.98,True
L2_NO_MERCHANT,,Adyen,card,MX,3,9,165,154,11,0.9333,877.25,True
L2_NO_MERCHANT,,Adyen,card,MX,3,10,188,180,8,0.9574,890.85,True
L2_NO_MERCHANT,,Adyen,card,MX,3,11,223,209,14,0.9372,896.45,True
L2_NO_MERCHANT,,Adyen,card,MX,3,12,233,216,17,0.927,875.75,True
L2_NO_MERCHANT,,Adyen,card,MX,3,13,211,191,20,0.9052,923.79,True
L2_NO_MERCHANT,,Adyen,card,MX,3,14,198,181,17,0.9141,898.65,True
L2_NO_MERCHANT,,Adyen,card,MX,3,15,212,197,15,0.9292,1001.75,True
L2_NO_MERCHANT,,Adyen,card,MX,3,16,192,182,10,0.9479,886.23,True
L2_NO_MERCHANT,,Adyen,card,MX,3,17,181,174,7,0.9613,914.87,True
L2_NO_MERCHANT,,Adyen,card,MX,3,18,144,137,7,0.9514,886.51,True
L2_NO_MERCHANT,,Adyen,card,MX,3,19,137,133,4,0.9708,874.78,True
L2_NO_MERCHANT,,Adyen,card,MX,3,20,87,80,7,0.9195,911.86,True
L2_NO_MERCHANT,,Adyen,card,MX,3,21,45,38,7,0.8444,913.9,True
L2_NO_MERCHANT,,Adyen,card,MX,3,22,35,31,4,0.8857,832.95,True
L2_NO_MERCHANT,,Adyen,card,MX,3,23,24,24,0,1.0,995.02,False
L2_NO_MERCHANT,,Adyen,card,MX,4,0,22,22,0,1.0,972.32,False
L2_NO_MERCHANT,,Adyen,card,MX,4,1,9,8,1,0.8889,1005.16,False
L2_NO_MERCHANT,,Adyen,card,MX,4,2,10,9,1,0.9,924.68,False
L2_NO_MERCHANT,,Adyen,card,MX,4,3,2,2,0,1.0,142.47,False
L2_NO_MERCHANT,,Adyen,card,MX,4,4,3,3,0,1.0,576.05,False
L2_NO_MERCHANT,,Adyen,card,MX,4,5,8,7,1,0.875,1071.68,False
L2_NO_MERCHANT,,Adyen,card,MX,4,6,53,51,2,0.9623,1068.24,True
L2_NO_MERCHANT,,Adyen,card,MX,4,7,91,86,5,0.9451,905.06,True
L2_NO_MERCHANT,,Adyen,card,MX,4,8,128,121,7,0.9453,925.84,True
L2_NO_MERCHANT,,Adyen,card,MX,4,9,174,165,9,0.9483,902.35,True
L2_NO_MERCHANT,,Adyen,card,MX,4,10,193,180,13,0.9326,963.37,True
L2_NO_MERCHANT,,Adyen,card,MX,4,11,200,186,14,0.93,909.4,True
L2_NO_MERCHANT,,Adyen,card,MX,4,12,240,220,20,0.9167,902.36,True
L2_NO_MERCHANT,,Adyen,card,MX,4,13,214,199,15,0.9299,857.41,True
L2_NO_MERCHANT,,Adyen,card,MX,4,14,194,177,17,0.9124,849.15,True
L2_NO_MERCHANT,,Adyen,card,MX,4,15,193,180,13,0.9326,974.7,True
L2_NO_MERCHANT,,Adyen,card,MX,4,16,169,158,11,0.9349,891.64,True
L2_NO_MERCHANT,,Adyen,card,MX,4,17,170,160,10,0.9412,902.09,True
L2_NO_MERCHANT,,Adyen,card,MX,4,18,149,139,10,0.9329,887.43,True
L2_NO_MERCHANT,,Adyen,card,MX,4,19,133,125,8,0.9398,869.02,True
L2_NO_MERCHANT,,Adyen,card,MX,4,20,67,61,6,0.9104,912.24,True
L2_NO_MERCHANT,,Adyen,card,MX,4,21,53,51,2,0.9623,978.07,True
L2_NO_MERCHANT,,Adyen,card,MX,4,22,36,32,4,0.8889,1040.81,True
L2_NO_MERCHANT,,Adyen,card,MX,4,23,26,23,3,0.8846,940.67,False
L2_NO_MERCHANT,,Adyen,card,MX,5,0,19,19,0,1.0,1125.86,False
L2_NO_MERCHANT,,Adyen,card,MX,5,1,10,8,2,0.8,781.96,False
L2_NO_MERCHANT,,Adyen,card,MX,5,2,5,4,1,0.8,987.89,False
L2_NO_MERCHANT,,Adyen,card,MX,5,3,7,6,1,0.8571,859.06,False
L2_NO_MERCHANT,,Adyen,card,MX,5,4,7,6,1,0.8571,711.86,False
L2_NO_MERCHANT,,Adyen,card,MX,5,5,17,17,0,1.0,1019.3,False
L2_NO_MERCHANT,,Adyen,card,MX,5,6,44,43,1,0.9773,892.53,True
L2_NO_MERCHANT,,Adyen,card,MX,5,7,84,79,5,0.9405,893.18,True
L2_NO_MERCHANT,,Adyen,card,MX,5,8,122,115,7,0.9426,846.04,True
L2_NO_MERCHANT,,Adyen,card,MX,5,9,173,160,13,0.9249,928.15,True
L2_NO_MERCHANT,,Adyen,card,MX,5,10,422,385,37,0.9123,930.41,True
L2_NO_MERCHANT,,Adyen,card,MX,5,11,173,168,5,0.9711,973.41,True
L2_NO_MERCHANT,,Adyen,card,MX,5,12,206,188,18,0.9126,889.07,True
L2_NO_MERCHANT,,Adyen,card,MX,5,13,192,187,5,0.974,889.63,True
L2_NO_MERCHANT,,Adyen,card,MX,5,14,183,168,15,0.918,920.84,True
L2_NO_MERCHANT,,Adyen,card,MX,5,15,165,149,16,0.903,911.37,True
L2_NO_MERCHANT,,Adyen,card,MX,5,16,146,135,11,0.9247,949.53,True
L2_NO_MERCHANT,,Adyen,card,MX,5,17,174,166,8,0.954,913.54,True
L2_NO_MERCHANT,,Adyen,card,MX,5,18,132,125,7,0.947,910.03,True
L2_NO_MERCHANT,,Adyen,card,MX,5,19,128,117,11,0.9141,964.95,True
L2_NO_MERCHANT,,Adyen,card,MX,5,20,58,56,2,0.9655,867.82,True
L2_NO_MERCHANT,,Adyen,card,MX,5,21,41,40,1,0.9756,876.47,True
L2_NO_MERCHANT,,Adyen,card,MX,5,22,29,27,2,0.931,1096.69,False
L2_NO_MERCHANT,,Adyen,card,MX,5,23,16,16,0,1.0,808.54,False
L2_NO_MERCHANT,,Adyen,card,MX,6,0,23,19,4,0.8261,936.59,False
L2_NO_MERCHANT,,Adyen,card,MX,6,1,12,12,0,1.0,1008.03,False
L2_NO_MERCHANT,,Adyen,card,MX,6,2,5,5,0,1.0,1335.35,False
L2_NO_MERCHANT,,Adyen,card,MX,6,3,5,5,0,1.0,876.67,False
L2_NO_MERCHANT,,Adyen,card,MX,6,4,5,5,0,1.0,1299.85,False
L2_NO_MERCHANT,,Adyen,card,MX,6,5,15,15,0,1.0,630.28,False
L2_NO_MERCHANT,,Adyen,card,MX,6,6,49,43,6,0.8776,835.79,True
L2_NO_MERCHANT,,Adyen,card,MX,6,7,76,70,6,0.9211,995.7,True
L2_NO_MERCHANT,,Adyen,card,MX,6,8,123,117,6,0.9512,934.55,True
L2_NO_MERCHANT,,Adyen,card,MX,6,9,160,146,14,0.9125,939.17,True
L2_NO_MERCHANT,,Adyen,card,MX,6,10,164,153,11,0.9329,846.77,True
L2_NO_MERCHANT,,Adyen,card,MX,6,11,177,157,20,0.887,942.36,True
L2_NO_MERCHANT,,Adyen,card,MX,6,12,219,205,14,0.9361,913.34,True
L2_NO_MERCHANT,,Adyen,card,MX,6,13,180,168,12,0.9333,899.28,True
L2_NO_MERCHANT,,Adyen,card,MX,6,14,158,147,11,0.9304,955.25,True
L2_NO_MERCHANT,,Adyen,card,MX,6,15,150,137,13,0.9133,916.75,True
L2_NO_MERCHANT,,Adyen,card,MX,6,16,154,142,12,0.9221,859.14,True
L2_NO_MERCHANT,,Adyen,card,MX,6,17,150,140,10,0.9333,871.63,True
L2_NO_MERCHANT,,Adyen,card,MX,6,18,127,123,4,0.9685,963.61,True
L2_NO_MERCHANT,,Adyen,card,MX,6,19,131,123,8,0.9389,977.22,True
L2_NO_MERCHANT,,Adyen,card,MX,6,20,82,76,6,0.9268,965.17,True
L2_NO_MERCHANT,,Adyen,card,MX,6,21,55,53,2,0.9636,892.76,True
L2_NO_MERCHANT,,Adyen,card,MX,6,22,21,19,2,0.9048,865.13,False
L2_NO_MERCHANT,,Adyen,card,MX,6,23,16,16,0,1.0,971.95,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,0,21,15,6,0.7143,861.61,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,1,7,6,1,0.8571,1125.24,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,2,10,7,3,0.7,994.18,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,3,3,1,2,0.3333,561.49,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,4,10,9,1,0.9,977.12,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,5,18,13,5,0.7222,1176.7,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,6,33,22,11,0.6667,1042.42,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,7,57,49,8,0.8596,958.82,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,8,108,90,18,0.8333,929.54,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,9,143,118,25,0.8252,896.38,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,10,194,172,22,0.8866,837.5,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,11,183,159,24,0.8689,869.08,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,12,194,164,30,0.8454,911.15,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,13,176,147,29,0.8352,902.21,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,14,168,142,26,0.8452,942.19,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,15,160,126,34,0.7875,939.55,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,16,133,110,23,0.8271,1004.16,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,17,154,127,27,0.8247,972.55,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,18,131,113,18,0.8626,967.69,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,19,104,85,19,0.8173,938.05,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,20,88,74,14,0.8409,921.03,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,21,43,39,4,0.907,822.33,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,22,31,20,11,0.6452,943.37,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,0,23,18,16,2,0.8889,846.13,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,0,23,20,3,0.8696,877.8,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,1,10,9,1,0.9,1179.33,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,2,9,7,2,0.7778,929.46,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,3,5,4,1,0.8,975.66,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,4,10,9,1,0.9,821.26,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,5,10,10,0,1.0,767.9,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,6,36,27,9,0.75,804.29,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,7,83,69,14,0.8313,879.6,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,8,108,89,19,0.8241,846.27,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,9,158,127,31,0.8038,931.61,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,10,228,194,34,0.8509,903.74,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,11,230,191,39,0.8304,899.25,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,12,231,192,39,0.8312,913.87,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,13,220,185,35,0.8409,922.22,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,14,190,153,37,0.8053,975.05,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,15,188,157,31,0.8351,892.03,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,16,171,143,28,0.8363,975.18,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,17,184,158,26,0.8587,934.81,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,18,157,138,19,0.879,882.03,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,19,126,110,16,0.873,910.79,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,20,76,61,15,0.8026,972.8,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,21,53,43,10,0.8113,834.22,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,22,30,25,5,0.8333,939.48,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,1,23,29,25,4,0.8621,959.8,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,0,14,11,3,0.7857,990.68,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,1,11,9,2,0.8182,927.37,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,2,10,8,2,0.8,759.8,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,3,5,4,1,0.8,1060.77,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,4,3,2,1,0.6667,653.75,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,5,21,16,5,0.7619,1093.71,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,6,44,38,6,0.8636,845.15,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,7,84,74,10,0.881,951.57,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,8,111,97,14,0.8739,922.56,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,9,170,147,23,0.8647,871.42,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,10,194,161,33,0.8299,919.69,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,11,208,164,44,0.7885,880.5,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,12,239,209,30,0.8745,842.96,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,13,210,180,30,0.8571,879.63,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,14,205,167,38,0.8146,920.81,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,15,172,150,22,0.8721,924.66,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,16,175,135,40,0.7714,928.76,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,17,161,137,24,0.8509,865.48,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,18,150,126,24,0.84,982.52,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,19,109,88,21,0.8073,856.69,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,20,74,66,8,0.8919,926.53,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,21,46,34,12,0.7391,959.91,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,22,28,26,2,0.9286,874.65,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,2,23,11,7,4,0.6364,1101.0,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,0,20,17,3,0.85,1094.56,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,1,11,9,2,0.8182,887.75,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,2,7,3,4,0.4286,967.58,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,3,9,9,0,1.0,685.16,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,4,4,4,0,1.0,724.04,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,5,18,15,3,0.8333,931.72,False
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,6,43,37,6,0.8605,862.1,True
L2_NO_MERCHANT,,Adyen,cash_in_store,MX,3,7,80,65,15,0.8125,861.82,True
