transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,is_retry
live_202608311008_1676,2026-08-31 10:08:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311008_1677,2026-08-31 10:08:00,Merchant_B,Adyen,card,MX,Citibanamex,approved,,False
live_202608311008_1678,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,declined,DO_NOT_HONOR,False
live_202608311008_1679,2026-08-31 10:08:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311008_1680,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1681,2026-08-31 10:08:00,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311008_1682,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,BR,,approved,,False
live_202608311008_1683,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1684,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311008_1685,2026-08-31 10:08:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311008_1686,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1687,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Banco de Bogota,declined,DO_NOT_HONOR,False
live_202608311008_1688,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1689,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1690,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1691,2026-08-31 10:08:00,Merchant_A,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311008_1692,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311008_1693,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1694,2026-08-31 10:08:00,Merchant_C,Stripe,card,MX,Banorte,approved,,False
live_202608311008_1695,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,Santander,approved,,False
live_202608311008_1696,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1697,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,CO,,approved,,False
live_202608311008_1698,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311008_1699,2026-08-31 10:08:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311008_1700,2026-08-31 10:08:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311008_1701,2026-08-31 10:08:00,Merchant_C,Stripe,card,MX,BBVA,approved,,False
live_202608311008_1702,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Nubank,approved,,False
live_202608311008_1703,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1704,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311008_1705,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1706,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1707,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1708,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1709,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1710,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1711,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311008_1712,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1713,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,approved,,False
live_202608311008_1714,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1715,2026-08-31 10:08:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1716,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311008_1717,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1718,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1719,2026-08-31 10:08:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311008_1720,2026-08-31 10:08:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1721,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1722,2026-08-31 10:08:00,Merchant_A,Stripe,PSE,CO,,approved,,False
live_202608311008_1723,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1724,2026-08-31 10:08:00,Merchant_C,Adyen,card,MX,Citibanamex,approved,,False
live_202608311008_1725,2026-08-31 10:08:00,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1726,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,MX,,approved,,False
live_202608311008_1727,2026-08-31 10:08:00,Merchant_C,Stripe,card,CO,Bancolombia,approved,,False
live_202608311008_1728,2026-08-31 10:08:00,Merchant_C,Stripe,PIX,BR,,approved,,False
live_202608311008_1729,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311008_1730,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1731,2026-08-31 10:08:00,Merchant_B,Adyen,PIX,BR,,approved,,False
live_202608311008_1732,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,BR,,approved,,False
live_202608311008_1733,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1734,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1735,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1736,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1737,2026-08-31 10:08:00,Merchant_A,Adyen,card,MX,Banorte,approved,,False
live_202608311008_1738,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,Banorte,declined,DO_NOT_HONOR,False
live_202608311008_1739,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1740,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311008_1741,2026-08-31 10:08:00,Merchant_B,Stripe,card,MX,BBVA,declined,DO_NOT_HONOR,False
live_202608311008_1742,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1743,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,BBVA,approved,,False
live_202608311008_1744,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1745,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311008_1746,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1747,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1748,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1749,2026-08-31 10:08:00,Merchant_A,Adyen,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,False
live_202608311008_1750,2026-08-31 10:08:00,Merchant_C,Stripe,card,MX,Citibanamex,approved,,False
live_202608311008_1751,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311008_1752,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1753,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1754,2026-08-31 10:08:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1755,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,BBVA,approved,,False
live_202608311008_1756,2026-08-31 10:08:00,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311008_1757,2026-08-31 10:08:00,Merchant_A,Stripe,card,CO,Davivienda,approved,,False
live_202608311008_1758,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1759,2026-08-31 10:08:00,Merchant_A,Adyen,card,MX,Banorte,approved,,False
live_202608311008_1760,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,CO,,approved,,False
live_202608311008_1761,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311008_1762,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1763,2026-08-31 10:08:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311008_1764,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311008_1765,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311008_1766,2026-08-31 10:08:00,Merchant_A,Stripe,card,CO,Banco de Bogota,approved,,False
live_202608311008_1767,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311008_1768,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311008_1769,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311008_1770,2026-08-31 10:08:00,Merchant_C,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1771,2026-08-31 10:08:00,Merchant_A,dLocal,card,BR,Itau,approved,,False
live_202608311008_1772,2026-08-31 10:08:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311008_1773,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1774,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1775,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1776,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1777,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1778,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1779,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1780,2026-08-31 10:08:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311008_1781,2026-08-31 10:08:00,Merchant_B,Adyen,card,MX,Banorte,approved,,False
live_202608311008_1782,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Nubank,approved,,False
live_202608311008_1783,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1784,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1785,2026-08-31 10:08:00,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,False
live_202608311008_1786,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1787,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,MX,,approved,,False
live_202608311008_1788,2026-08-31 10:08:00,Merchant_A,Adyen,PSE,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1789,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1790,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Bancolombia,approved,,False
live_202608311008_1791,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,CO,,approved,,False
live_202608311008_1792,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,CO,,approved,,False
live_202608311008_1793,2026-08-31 10:08:00,Merchant_C,Adyen,card,BR,Nubank,approved,,False
live_202608311008_1794,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1795,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311008_1796,2026-08-31 10:08:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311008_1797,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1798,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311008_1799,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,MX,,approved,,False
live_202608311008_1800,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,Citibanamex,approved,,False
live_202608311008_1801,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1802,2026-08-31 10:08:00,Merchant_B,dLocal,PIX,BR,,approved,,False
live_202608311008_1803,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1804,2026-08-31 10:08:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311008_1805,2026-08-31 10:08:00,Merchant_C,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1806,2026-08-31 10:08:00,Merchant_A,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1807,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1808,2026-08-31 10:08:00,Merchant_C,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1809,2026-08-31 10:08:00,Merchant_A,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1810,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311008_1811,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311008_1812,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1813,2026-08-31 10:08:00,Merchant_C,Stripe,card,BR,Banco do Brasil,approved,,False
live_202608311008_1814,2026-08-31 10:08:00,Merchant_A,Adyen,card,BR,Bradesco,approved,,False
live_202608311008_1815,2026-08-31 10:08:00,Merchant_B,Adyen,card,MX,BBVA,approved,,False
live_202608311008_1816,2026-08-31 10:08:00,Merchant_A,Adyen,card,CO,Davivienda,approved,,False
live_202608311008_1817,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,BBVA,approved,,False
live_202608311008_1818,2026-08-31 10:08:00,Merchant_A,dLocal,PIX,BR,,approved,,False
live_202608311008_1819,2026-08-31 10:08:00,Merchant_C,Adyen,PSE,CO,,approved,,False
live_202608311008_1820,2026-08-31 10:08:00,Merchant_A,dLocal,PSE,CO,,approved,,False
live_202608311008_1821,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311008_1822,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,CO,,declined,DO_NOT_HONOR,False
live_202608311008_1823,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1824,2026-08-31 10:08:00,Merchant_A,Stripe,PIX,BR,,approved,,False
live_202608311008_1825,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,MX,,approved,,False
live_202608311008_1826,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311008_1827,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1828,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1829,2026-08-31 10:08:00,Merchant_C,Stripe,card,MX,Citibanamex,approved,,False
live_202608311008_1830,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1831,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1832,2026-08-31 10:08:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311008_1833,2026-08-31 10:08:00,Merchant_B,Stripe,PIX,BR,,approved,,False
live_202608311008_1834,2026-08-31 10:08:00,Merchant_A,dLocal,wallet,CO,,approved,,False
live_202608311008_1835,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1836,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1837,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Itau,approved,,False
live_202608311008_1838,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1839,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Itau,approved,,False
live_202608311008_1840,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1841,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Itau,approved,,False
live_202608311008_1842,2026-08-31 10:08:00,Merchant_B,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1843,2026-08-31 10:08:00,Merchant_C,Stripe,PSE,CO,,approved,,False
live_202608311008_1844,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,False
live_202608311008_1845,2026-08-31 10:08:00,Merchant_A,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1846,2026-08-31 10:08:00,Merchant_B,Stripe,card,MX,Santander,approved,,False
live_202608311008_1847,2026-08-31 10:08:00,Merchant_B,Adyen,PSE,CO,,approved,,False
live_202608311008_1848,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311008_1849,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1850,2026-08-31 10:08:00,Merchant_A,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1851,2026-08-31 10:08:00,Merchant_C,Adyen,PIX,BR,,approved,,False
live_202608311008_1852,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,MX,,approved,,False
live_202608311008_1853,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,CO,,approved,,False
live_202608311008_1854,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1855,2026-08-31 10:08:00,Merchant_A,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1856,2026-08-31 10:08:00,Merchant_A,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1857,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,approved,,False
live_202608311008_1858,2026-08-31 10:08:00,Merchant_A,Adyen,PIX,BR,,approved,,False
live_202608311008_1859,2026-08-31 10:08:00,Merchant_B,Adyen,card,BR,Nubank,approved,,False
live_202608311008_1860,2026-08-31 10:08:00,Merchant_B,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311008_1861,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Banco do Brasil,approved,,False
live_202608311008_1862,2026-08-31 10:08:00,Merchant_C,dLocal,card,CO,Davivienda,approved,,False
live_202608311008_1863,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1864,2026-08-31 10:08:00,Merchant_B,Stripe,card,BR,Bradesco,approved,,False
live_202608311008_1865,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1866,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,MX,,approved,,False
live_202608311008_1867,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1868,2026-08-31 10:08:00,Merchant_A,Adyen,card,MX,Citibanamex,approved,,False
live_202608311008_1869,2026-08-31 10:08:00,Merchant_C,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1870,2026-08-31 10:08:00,Merchant_B,Adyen,card,CO,Bancolombia,approved,,False
live_202608311008_1871,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1872,2026-08-31 10:08:00,Merchant_C,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1873,2026-08-31 10:08:00,Merchant_B,dLocal,cash_in_store,MX,,approved,,False
live_202608311008_1874,2026-08-31 10:08:00,Merchant_A,Stripe,cash_in_store,MX,,approved,,False
live_202608311008_1875,2026-08-31 10:08:00,Merchant_B,dLocal,card,BR,Bradesco,approved,,False
live_202608311008_1876,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,BR,,approved,,False
live_202608311008_1877,2026-08-31 10:08:00,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,False
live_202608311008_1878,2026-08-31 10:08:00,Merchant_B,dLocal,wallet,BR,,approved,,False
live_202608311008_1879,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311008_1880,2026-08-31 10:08:00,Merchant_A,Adyen,card,MX,Citibanamex,approved,,False
live_202608311008_1881,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1882,2026-08-31 10:08:00,Merchant_A,dLocal,card,MX,Citibanamex,approved,,False
live_202608311008_1883,2026-08-31 10:08:00,Merchant_A,Adyen,wallet,BR,,approved,,False
live_202608311008_1884,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,BR,,approved,,False
live_202608311008_1885,2026-08-31 10:08:00,Merchant_B,Stripe,wallet,CO,,approved,,False
live_202608311008_1886,2026-08-31 10:08:00,Merchant_C,dLocal,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1887,2026-08-31 10:08:00,Merchant_A,Stripe,card,MX,Santander,approved,,False
live_202608311008_1888,2026-08-31 10:08:00,Merchant_C,dLocal,PIX,BR,,approved,,False
live_202608311008_1889,2026-08-31 10:08:00,Merchant_C,dLocal,PSE,CO,,approved,,False
live_202608311008_1890,2026-08-31 10:08:00,Merchant_C,Stripe,wallet,MX,,approved,,False
live_202608311008_1891,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,MX,,approved,,False
live_202608311008_1892,2026-08-31 10:08:00,Merchant_A,Stripe,wallet,BR,,approved,,False
live_202608311008_1893,2026-08-31 10:08:00,Merchant_B,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,False
live_202608311008_1894,2026-08-31 10:08:00,Merchant_B,Adyen,wallet,CO,,approved,,False
live_202608311008_1895,2026-08-31 10:08:00,Merchant_C,Adyen,wallet,BR,,approved,,False
live_202608311008_1896,2026-08-31 10:08:00,Merchant_C,dLocal,wallet,CO,,approved,,False
